sample_barcode,patient_barcode,missing_count,missing_rate
TCGA-BR-6706-01,TCGA-BR-6706,9,0.039647577092511016
TCGA-D7-6815-01,TCGA-D7-6815,9,0.039647577092511016
TCGA-BR-A4CQ-01,TCGA-BR-A4CQ,9,0.039647577092511016
TCGA-BR-4369-01,TCGA-BR-4369,9,0.039647577092511016
TCGA-BR-6566-01,TCGA-BR-6566,9,0.039647577092511016
TCGA-BR-8081-01,TCGA-BR-8081,9,0.039647577092511016
TCGA-BR-8060-01,TCGA-BR-8060,9,0.039647577092511016
TCGA-BR-4357-01,TCGA-BR-4357,9,0.039647577092511016
TCGA-BR-6458-01,TCGA-BR-6458,9,0.039647577092511016
TCGA-BR-4267-01,TCGA-BR-4267,9,0.039647577092511016
TCGA-CG-4472-01,TCGA-CG-4472,9,0.039647577092511016
TCGA-BR-4184-01,TCGA-BR-4184,9,0.039647577092511016
TCGA-BR-8366-01,TCGA-BR-8366,9,0.039647577092511016
TCGA-BR-7716-01,TCGA-BR-7716,9,0.039647577092511016
TCGA-D7-6525-01,TCGA-D7-6525,9,0.039647577092511016
TCGA-BR-4257-01,TCGA-BR-4257,9,0.039647577092511016
TCGA-HU-8608-01,TCGA-HU-8608,9,0.039647577092511016
TCGA-CG-4477-01,TCGA-CG-4477,9,0.039647577092511016
TCGA-FP-7998-01,TCGA-FP-7998,9,0.039647577092511016
TCGA-IP-7968-01,TCGA-IP-7968,9,0.039647577092511016
TCGA-BR-4363-01,TCGA-BR-4363,9,0.039647577092511016
TCGA-HU-8610-01,TCGA-HU-8610,9,0.039647577092511016
TCGA-CG-4437-01,TCGA-CG-4437,9,0.039647577092511016
TCGA-CG-4460-01,TCGA-CG-4460,9,0.039647577092511016
TCGA-BR-A4J5-01,TCGA-BR-A4J5,9,0.039647577092511016
TCGA-BR-7196-01,TCGA-BR-7196,9,0.039647577092511016
TCGA-D7-A4YX-01,TCGA-D7-A4YX,9,0.039647577092511016
TCGA-BR-8682-01,TCGA-BR-8682,9,0.039647577092511016
TCGA-D7-6818-01,TCGA-D7-6818,9,0.039647577092511016
TCGA-D7-6518-01,TCGA-D7-6518,9,0.039647577092511016
TCGA-BR-6710-01,TCGA-BR-6710,9,0.039647577092511016
TCGA-HU-A4GQ-01,TCGA-HU-A4GQ,9,0.039647577092511016
TCGA-CG-4305-01,TCGA-CG-4305,9,0.039647577092511016
TCGA-CD-5803-01,TCGA-CD-5803,9,0.039647577092511016
TCGA-IN-8462-01,TCGA-IN-8462,9,0.039647577092511016
TCGA-HF-7131-01,TCGA-HF-7131,9,0.039647577092511016
TCGA-HU-A4GF-01,TCGA-HU-A4GF,9,0.039647577092511016
TCGA-CD-8527-01,TCGA-CD-8527,9,0.039647577092511016
TCGA-CG-4301-01,TCGA-CG-4301,9,0.039647577092511016
TCGA-BR-A4J4-01,TCGA-BR-A4J4,9,0.039647577092511016
TCGA-CD-8534-01,TCGA-CD-8534,9,0.039647577092511016
TCGA-D7-6527-01,TCGA-D7-6527,9,0.039647577092511016
TCGA-D7-6817-01,TCGA-D7-6817,9,0.039647577092511016
TCGA-BR-8485-01,TCGA-BR-8485,9,0.039647577092511016
TCGA-BR-7715-01,TCGA-BR-7715,9,0.039647577092511016
TCGA-EQ-A4SO-01,TCGA-EQ-A4SO,9,0.039647577092511016
TCGA-HU-A4H3-01,TCGA-HU-A4H3,9,0.039647577092511016
TCGA-F1-6875-01,TCGA-F1-6875,9,0.039647577092511016
TCGA-BR-8683-01,TCGA-BR-8683,9,0.039647577092511016
TCGA-HU-A4H4-01,TCGA-HU-A4H4,9,0.039647577092511016
TCGA-BR-8678-01,TCGA-BR-8678,9,0.039647577092511016
TCGA-HU-A4GU-01,TCGA-HU-A4GU,9,0.039647577092511016
TCGA-BR-8286-01,TCGA-BR-8286,9,0.039647577092511016
TCGA-D7-A4YU-01,TCGA-D7-A4YU,9,0.039647577092511016
TCGA-BR-A4J2-01,TCGA-BR-A4J2,9,0.039647577092511016
TCGA-HU-A4H2-01,TCGA-HU-A4H2,9,0.039647577092511016
TCGA-IN-7808-01,TCGA-IN-7808,9,0.039647577092511016
TCGA-BR-6709-01,TCGA-BR-6709,9,0.039647577092511016
TCGA-CD-8532-01,TCGA-CD-8532,9,0.039647577092511016
TCGA-BR-6456-01,TCGA-BR-6456,9,0.039647577092511016
TCGA-CG-5725-01,TCGA-CG-5725,9,0.039647577092511016
TCGA-BR-6801-01,TCGA-BR-6801,9,0.039647577092511016
TCGA-CD-8529-01,TCGA-CD-8529,9,0.039647577092511016
TCGA-CG-5717-01,TCGA-CG-5717,9,0.039647577092511016
TCGA-BR-4279-01,TCGA-BR-4279,9,0.039647577092511016
TCGA-HF-7132-01,TCGA-HF-7132,9,0.039647577092511016
TCGA-CD-8536-01,TCGA-CD-8536,9,0.039647577092511016
TCGA-CD-5799-01,TCGA-CD-5799,9,0.039647577092511016
TCGA-BR-6852-01,TCGA-BR-6852,9,0.039647577092511016
TCGA-BR-A4PF-01,TCGA-BR-A4PF,9,0.039647577092511016
TCGA-BR-8365-01,TCGA-BR-8365,9,0.039647577092511016
TCGA-D7-5579-01,TCGA-D7-5579,9,0.039647577092511016
TCGA-D7-A4YY-01,TCGA-D7-A4YY,9,0.039647577092511016
TCGA-BR-A4IU-01,TCGA-BR-A4IU,9,0.039647577092511016
TCGA-BR-7717-01,TCGA-BR-7717,9,0.039647577092511016
TCGA-BR-8382-01,TCGA-BR-8382,9,0.039647577092511016
TCGA-BR-8369-01,TCGA-BR-8369,9,0.039647577092511016
TCGA-CD-A489-01,TCGA-CD-A489,9,0.039647577092511016
TCGA-BR-4362-01,TCGA-BR-4362,9,0.039647577092511016
TCGA-HF-7134-01,TCGA-HF-7134,9,0.039647577092511016
TCGA-BR-4191-01,TCGA-BR-4191,9,0.039647577092511016
TCGA-CD-8530-01,TCGA-CD-8530,9,0.039647577092511016
TCGA-BR-6565-01,TCGA-BR-6565,9,0.039647577092511016
TCGA-D7-8570-01,TCGA-D7-8570,9,0.039647577092511016
TCGA-BR-8687-01,TCGA-BR-8687,9,0.039647577092511016
TCGA-BR-8361-01,TCGA-BR-8361,9,0.039647577092511016
TCGA-BR-A4QM-01,TCGA-BR-A4QM,9,0.039647577092511016
TCGA-CG-4438-01,TCGA-CG-4438,9,0.039647577092511016
TCGA-BR-8058-01,TCGA-BR-8058,9,0.039647577092511016
TCGA-BR-8059-01,TCGA-BR-8059,9,0.039647577092511016
TCGA-D7-6524-01,TCGA-D7-6524,9,0.039647577092511016
TCGA-D7-8578-01,TCGA-D7-8578,9,0.039647577092511016
TCGA-F1-A448-01,TCGA-F1-A448,9,0.039647577092511016
TCGA-D7-6820-01,TCGA-D7-6820,9,0.039647577092511016
TCGA-CG-5733-01,TCGA-CG-5733,9,0.039647577092511016
TCGA-CD-8524-01,TCGA-CD-8524,9,0.039647577092511016
TCGA-BR-4294-01,TCGA-BR-4294,9,0.039647577092511016
TCGA-BR-4361-01,TCGA-BR-4361,9,0.039647577092511016
TCGA-CD-A48A-01,TCGA-CD-A48A,9,0.039647577092511016
TCGA-D7-A4Z0-01,TCGA-D7-A4Z0,9,0.039647577092511016
TCGA-CG-4465-01,TCGA-CG-4465,9,0.039647577092511016
TCGA-D7-6522-01,TCGA-D7-6522,9,0.039647577092511016
TCGA-BR-A4PE-01,TCGA-BR-A4PE,9,0.039647577092511016
TCGA-CG-4449-01,TCGA-CG-4449,9,0.039647577092511016
TCGA-BR-A4QI-01,TCGA-BR-A4QI,9,0.039647577092511016
TCGA-BR-8372-01,TCGA-BR-8372,9,0.039647577092511016
TCGA-BR-4367-01,TCGA-BR-4367,9,0.039647577092511016
TCGA-CG-5730-01,TCGA-CG-5730,9,0.039647577092511016
TCGA-BR-8363-01,TCGA-BR-8363,9,0.039647577092511016
TCGA-CG-4474-01,TCGA-CG-4474,9,0.039647577092511016
TCGA-BR-8384-01,TCGA-BR-8384,9,0.039647577092511016
TCGA-BR-A4PD-01,TCGA-BR-A4PD,9,0.039647577092511016
TCGA-BR-8483-01,TCGA-BR-8483,9,0.039647577092511016
TCGA-BR-4183-01,TCGA-BR-4183,9,0.039647577092511016
TCGA-BR-7722-01,TCGA-BR-7722,9,0.039647577092511016
TCGA-CG-5727-01,TCGA-CG-5727,9,0.039647577092511016
TCGA-CD-A4MJ-01,TCGA-CD-A4MJ,9,0.039647577092511016
TCGA-BR-A4IY-01,TCGA-BR-A4IY,9,0.039647577092511016
TCGA-BR-7957-01,TCGA-BR-7957,9,0.039647577092511016
TCGA-CG-4455-01,TCGA-CG-4455,9,0.039647577092511016
TCGA-BR-8486-01,TCGA-BR-8486,9,0.039647577092511016
TCGA-BR-8296-01,TCGA-BR-8296,9,0.039647577092511016
TCGA-BR-7958-01,TCGA-BR-7958,9,0.039647577092511016
TCGA-D7-6521-01,TCGA-D7-6521,9,0.039647577092511016
TCGA-D7-5578-01,TCGA-D7-5578,9,0.039647577092511016
TCGA-BR-8592-01,TCGA-BR-8592,9,0.039647577092511016
TCGA-D7-A4YV-01,TCGA-D7-A4YV,9,0.039647577092511016
TCGA-BR-4292-01,TCGA-BR-4292,9,0.039647577092511016
TCGA-D7-6822-01,TCGA-D7-6822,9,0.039647577092511016
TCGA-BR-4255-01,TCGA-BR-4255,9,0.039647577092511016
TCGA-BR-A44U-01,TCGA-BR-A44U,9,0.039647577092511016
TCGA-F1-6177-01,TCGA-F1-6177,9,0.039647577092511016
TCGA-CG-4475-01,TCGA-CG-4475,9,0.039647577092511016
TCGA-CG-4436-01,TCGA-CG-4436,9,0.039647577092511016
TCGA-BR-7901-01,TCGA-BR-7901,9,0.039647577092511016
TCGA-BR-8589-01,TCGA-BR-8589,9,0.039647577092511016
TCGA-CG-4442-01,TCGA-CG-4442,9,0.039647577092511016
TCGA-BR-A4IZ-01,TCGA-BR-A4IZ,9,0.039647577092511016
TCGA-BR-6454-01,TCGA-BR-6454,9,0.039647577092511016
TCGA-CG-5716-01,TCGA-CG-5716,9,0.039647577092511016
TCGA-CD-A4MG-01,TCGA-CD-A4MG,9,0.039647577092511016
TCGA-HU-A4H5-01,TCGA-HU-A4H5,9,0.039647577092511016
TCGA-D7-6528-01,TCGA-D7-6528,9,0.039647577092511016
TCGA-BR-4201-01,TCGA-BR-4201,9,0.039647577092511016
TCGA-HF-7133-01,TCGA-HF-7133,9,0.039647577092511016
TCGA-CD-5802-01,TCGA-CD-5802,9,0.039647577092511016
TCGA-BR-8291-01,TCGA-BR-8291,9,0.039647577092511016
TCGA-BR-A453-01,TCGA-BR-A453,9,0.039647577092511016
TCGA-BR-A4J7-01,TCGA-BR-A4J7,9,0.039647577092511016
TCGA-BR-6453-01,TCGA-BR-6453,9,0.039647577092511016
TCGA-BR-A4J8-01,TCGA-BR-A4J8,9,0.039647577092511016
TCGA-BR-8297-01,TCGA-BR-8297,9,0.039647577092511016
TCGA-BR-6802-01,TCGA-BR-6802,9,0.039647577092511016
TCGA-CD-8526-01,TCGA-CD-8526,9,0.039647577092511016
TCGA-CG-5734-01,TCGA-CG-5734,9,0.039647577092511016
TCGA-D7-6519-01,TCGA-D7-6519,9,0.039647577092511016
TCGA-CD-A4MI-01,TCGA-CD-A4MI,9,0.039647577092511016
TCGA-D7-5577-01,TCGA-D7-5577,9,0.039647577092511016
TCGA-BR-6803-01,TCGA-BR-6803,9,0.039647577092511016
TCGA-CG-4469-01,TCGA-CG-4469,9,0.039647577092511016
TCGA-BR-8285-01,TCGA-BR-8285,9,0.039647577092511016
TCGA-BR-A4J6-01,TCGA-BR-A4J6,9,0.039647577092511016
TCGA-HJ-7597-01,TCGA-HJ-7597,9,0.039647577092511016
TCGA-BR-8295-01,TCGA-BR-8295,9,0.039647577092511016
TCGA-BR-8686-01,TCGA-BR-8686,9,0.039647577092511016
TCGA-CD-A48C-01,TCGA-CD-A48C,9,0.039647577092511016
TCGA-BR-6707-01,TCGA-BR-6707,9,0.039647577092511016
TCGA-BR-A4QL-01,TCGA-BR-A4QL,9,0.039647577092511016
TCGA-BR-6457-01,TCGA-BR-6457,9,0.039647577092511016
TCGA-HU-A4GY-01,TCGA-HU-A4GY,9,0.039647577092511016
TCGA-IN-7806-01,TCGA-IN-7806,9,0.039647577092511016
TCGA-BR-7959-01,TCGA-BR-7959,9,0.039647577092511016
TCGA-BR-8588-01,TCGA-BR-8588,9,0.039647577092511016
TCGA-BR-8676-01,TCGA-BR-8676,9,0.039647577092511016
TCGA-CG-5720-01,TCGA-CG-5720,9,0.039647577092511016
TCGA-BR-4366-01,TCGA-BR-4366,9,0.039647577092511016
TCGA-BR-4188-01,TCGA-BR-4188,9,0.039647577092511016
TCGA-CD-5801-01,TCGA-CD-5801,9,0.039647577092511016
TCGA-CG-4443-01,TCGA-CG-4443,9,0.039647577092511016
TCGA-BR-A44T-01,TCGA-BR-A44T,9,0.039647577092511016
TCGA-BR-8368-01,TCGA-BR-8368,9,0.039647577092511016
TCGA-B7-5818-01,TCGA-B7-5818,9,0.039647577092511016
TCGA-BR-A4J1-01,TCGA-BR-A4J1,9,0.039647577092511016
TCGA-CG-5718-01,TCGA-CG-5718,9,0.039647577092511016
TCGA-BR-7851-01,TCGA-BR-7851,9,0.039647577092511016
TCGA-HU-A4HD-01,TCGA-HU-A4HD,9,0.039647577092511016
TCGA-EQ-8122-01,TCGA-EQ-8122,9,0.039647577092511016
TCGA-BR-A4IV-01,TCGA-BR-A4IV,9,0.039647577092511016
TCGA-BR-7703-01,TCGA-BR-7703,9,0.039647577092511016
TCGA-D7-8575-01,TCGA-D7-8575,9,0.039647577092511016
TCGA-CD-A4MH-01,TCGA-CD-A4MH,9,0.039647577092511016
TCGA-BR-8364-01,TCGA-BR-8364,9,0.039647577092511016
TCGA-CD-8535-01,TCGA-CD-8535,9,0.039647577092511016
TCGA-BR-6564-01,TCGA-BR-6564,9,0.039647577092511016
TCGA-BR-4370-01,TCGA-BR-4370,9,0.039647577092511016
TCGA-CG-5728-01,TCGA-CG-5728,9,0.039647577092511016
TCGA-BR-7197-01,TCGA-BR-7197,9,0.039647577092511016
TCGA-CD-8531-01,TCGA-CD-8531,9,0.039647577092511016
TCGA-BR-8289-01,TCGA-BR-8289,9,0.039647577092511016
TCGA-HU-8602-01,TCGA-HU-8602,9,0.039647577092511016
TCGA-BR-6452-01,TCGA-BR-6452,9,0.039647577092511016
TCGA-D7-6520-01,TCGA-D7-6520,9,0.039647577092511016
TCGA-CD-A487-01,TCGA-CD-A487,9,0.039647577092511016
TCGA-CD-A486-01,TCGA-CD-A486,9,0.039647577092511016
TCGA-BR-8677-01,TCGA-BR-8677,9,0.039647577092511016
TCGA-BR-8370-01,TCGA-BR-8370,9,0.039647577092511016
TCGA-BR-4371-01,TCGA-BR-4371,9,0.039647577092511016
TCGA-BR-A4CS-01,TCGA-BR-A4CS,9,0.039647577092511016
TCGA-BR-8367-01,TCGA-BR-8367,9,0.039647577092511016
TCGA-BR-A452-01,TCGA-BR-A452,9,0.039647577092511016
TCGA-CD-8533-01,TCGA-CD-8533,9,0.039647577092511016
TCGA-D7-8574-01,TCGA-D7-8574,9,0.039647577092511016
TCGA-BR-8679-01,TCGA-BR-8679,9,0.039647577092511016
TCGA-CD-5813-01,TCGA-CD-5813,9,0.039647577092511016
TCGA-IN-8663-01,TCGA-IN-8663,9,0.039647577092511016
TCGA-BR-4256-01,TCGA-BR-4256,9,0.039647577092511016
TCGA-BR-4253-01,TCGA-BR-4253,9,0.039647577092511016
TCGA-BR-8680-01,TCGA-BR-8680,9,0.039647577092511016
TCGA-CG-5732-01,TCGA-CG-5732,9,0.039647577092511016
TCGA-BR-8080-01,TCGA-BR-8080,9,0.039647577092511016
TCGA-BR-8690-01,TCGA-BR-8690,9,0.039647577092511016
TCGA-HU-A4GT-01,TCGA-HU-A4GT,9,0.039647577092511016
TCGA-BR-4368-01,TCGA-BR-4368,9,0.039647577092511016
TCGA-BR-6705-01,TCGA-BR-6705,9,0.039647577092511016
TCGA-BR-8371-01,TCGA-BR-8371,9,0.039647577092511016
TCGA-BR-8284-01,TCGA-BR-8284,9,0.039647577092511016
TCGA-BR-6455-01,TCGA-BR-6455,9,0.039647577092511016
TCGA-D7-8573-01,TCGA-D7-8573,9,0.039647577092511016
TCGA-CG-4466-01,TCGA-CG-4466,9,0.039647577092511016
TCGA-F1-6874-01,TCGA-F1-6874,9,0.039647577092511016
TCGA-BR-8362-01,TCGA-BR-8362,9,0.039647577092511016
TCGA-CG-4444-01,TCGA-CG-4444,9,0.039647577092511016
TCGA-BR-8590-01,TCGA-BR-8590,9,0.039647577092511016
TCGA-BR-4280-01,TCGA-BR-4280,9,0.039647577092511016
TCGA-CD-8525-01,TCGA-CD-8525,9,0.039647577092511016
TCGA-BR-8360-01,TCGA-BR-8360,9,0.039647577092511016
TCGA-CG-4300-01,TCGA-CG-4300,9,0.039647577092511016
TCGA-HF-7136-01,TCGA-HF-7136,9,0.039647577092511016
